lot_area,utilities,land_slope,overall_qual,overall_cond,year_remod_add,exter_cond,bsmt_cond,total_bsmt_sf,gr_liv_area,bedroom_abvgr,kitchen_qual,garage_area,garage_cond,paved_drive,saleprice,got_mas_vnr,got_bsmt,got_fireplaces,got_pool,got_misc,got_alley,got_fence,full_bath_total,half_bath_total,age,num_of_floors,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Pave,alley_NoAlley,alley_Pave,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
9938,1,2,6,4,1994,2,3,1602.0,1626,3,3,534.0,2,2,226500,1,1,1,0,0,0,0,3.0,1.0,14,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9000,1,2,1,2,1950,2,3,480.0,480,1,2,308.0,2,2,35311,0,1,0,0,0,0,0,1.0,0.0,57,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12395,1,2,4,5,1984,2,3,864.0,889,3,2,484.0,2,2,137500,0,1,0,0,0,0,0,1.0,0.0,24,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13418,1,2,7,4,2005,2,3,1117.0,2452,4,3,691.0,2,2,309000,1,1,1,0,0,0,0,3.0,1.0,2,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8872,1,2,4,7,2008,2,3,912.0,912,2,3,576.0,2,2,147000,1,1,0,0,0,0,0,2.0,0.0,43,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3982,1,2,7,4,2006,2,4,1520.0,1567,1,4,648.0,2,2,264561,0,1,1,0,0,0,0,3.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7134,1,1,4,4,1955,2,3,384.0,1360,3,2,572.0,2,2,130000,0,1,1,0,0,0,1,1.0,0.0,52,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5500,1,2,6,4,2004,2,4,1073.0,1073,2,2,246.0,2,2,157000,0,1,0,0,0,0,0,3.0,0.0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7150,1,2,3,3,1955,2,3,1190.0,1540,4,1,352.0,2,2,115000,0,1,0,0,0,0,0,2.0,0.0,52,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6285,1,2,4,4,1977,2,3,894.0,894,2,2,308.0,2,2,120750,0,1,0,0,0,0,0,2.0,0.0,30,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2001,1,2,3,4,1970,2,3,546.0,1092,3,2,286.0,2,2,75000,1,1,0,0,0,0,0,1.0,1.0,37,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19508,1,2,5,4,1974,2,3,1430.0,1430,3,2,484.0,2,2,192000,1,1,1,0,0,0,0,2.0,1.0,34,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10652,1,2,6,4,2007,2,3,1494.0,1494,3,3,840.0,2,2,279500,1,1,1,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10265,1,2,4,6,2005,1,3,992.0,992,3,3,294.0,2,2,145000,0,1,0,0,1,0,1,2.0,0.0,41,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10184,1,2,5,4,1963,2,3,1083.0,1146,3,2,294.0,2,2,165000,1,1,1,0,0,0,0,1.0,1.0,43,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10625,1,2,6,4,2005,2,3,1026.0,1958,3,3,936.0,2,2,250000,0,1,1,0,0,0,0,2.0,1.0,3,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5911,1,2,8,4,2005,2,3,1560.0,1565,2,4,556.0,2,2,282500,1,1,1,0,0,0,0,3.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8987,1,2,7,4,2006,2,3,1595.0,1595,2,3,880.0,2,2,221500,1,1,1,0,0,0,0,2.0,0.0,5,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11500,1,2,5,3,1967,2,2,1040.0,1040,3,2,480.0,2,2,163000,0,1,1,0,0,0,1,2.0,0.0,42,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12257,1,2,7,4,1995,2,3,1318.0,2531,4,3,752.0,2,2,290000,1,1,1,0,0,0,0,2.0,1.0,12,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9044,1,2,7,4,1997,3,3,1325.0,2538,4,3,933.0,2,2,330000,1,1,1,0,0,0,0,2.0,1.0,11,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1680,1,2,5,4,1973,2,3,483.0,987,2,2,264.0,2,2,111000,1,1,0,0,0,0,0,2.0,1.0,36,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9468,1,2,5,4,1999,2,3,840.0,1755,3,2,530.0,2,2,214000,1,1,1,0,0,0,0,3.0,1.0,7,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9373,1,2,4,5,1953,2,3,1152.0,1152,3,2,636.0,2,2,137500,1,1,0,0,0,0,0,1.0,1.0,55,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,1,2,6,4,2003,2,3,926.0,1884,3,4,581.0,2,2,240900,0,1,1,0,0,0,0,3.0,1.0,6,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10186,1,2,6,4,1992,2,3,750.0,1923,3,3,564.0,2,2,190000,0,1,1,0,0,0,0,3.0,1.0,18,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10768,1,2,4,7,2004,3,3,1437.0,1437,3,3,528.0,2,2,218000,0,1,1,0,0,0,0,3.0,0.0,31,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10530,1,2,6,5,1993,2,3,1148.0,2075,3,3,473.0,2,2,255000,1,1,1,0,0,0,0,3.0,1.0,14,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14859,1,2,6,4,2006,2,3,1670.0,1670,3,3,690.0,2,2,240000,1,1,1,0,0,0,0,2.0,0.0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10481,1,2,7,4,2007,2,3,2140.0,2140,3,3,894.0,2,2,360000,0,1,0,0,0,0,0,2.0,1.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9350,1,2,4,7,1999,3,3,1219.0,1265,3,3,502.0,2,2,179900,0,1,1,0,0,0,1,2.0,1.0,43,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7000,1,2,5,6,1950,2,3,720.0,1215,3,3,720.0,2,2,141000,0,1,0,0,0,0,1,1.0,0.0,67,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10367,1,2,8,4,2008,2,3,1739.0,1743,3,4,927.0,2,2,335000,1,1,1,0,0,0,0,3.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15240,1,2,4,7,2004,3,3,1026.0,1026,3,2,308.0,2,2,150000,0,1,0,0,0,0,1,2.0,1.0,33,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13600,1,2,6,5,1990,2,3,768.0,1986,3,2,486.0,2,2,205000,1,1,1,0,0,0,0,2.0,1.0,44,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6762,1,2,6,4,2006,2,3,1187.0,1208,2,3,632.0,2,2,206000,1,1,0,0,0,0,0,3.0,0.0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8500,1,2,6,4,2004,2,3,1422.0,1422,3,3,626.0,2,2,179600,1,1,0,0,0,0,0,2.0,0.0,3,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8877,1,2,3,4,1951,2,2,836.0,1220,2,2,396.0,2,2,102000,0,1,0,0,0,0,0,1.0,0.0,55,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13300,1,2,4,4,2001,2,3,1015.0,1384,2,2,896.0,2,2,159000,0,1,0,0,1,0,0,2.0,0.0,50,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6500,1,2,5,5,1976,2,5,1127.0,1127,3,2,480.0,2,2,135000,1,1,1,0,0,0,0,1.0,2.0,32,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9525,1,2,5,3,1972,2,2,994.0,1855,4,2,325.0,2,2,136900,0,1,0,0,0,0,0,2.0,0.0,52,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6993,1,2,4,6,1994,2,3,912.0,1236,3,2,288.0,2,2,135000,0,1,1,0,0,0,0,1.0,0.0,45,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9430,1,2,7,4,1999,2,3,1252.0,2365,3,3,856.0,2,2,337000,1,1,1,0,0,0,0,3.0,1.0,10,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3604,1,2,6,4,2007,2,3,689.0,1392,2,3,540.0,2,2,146000,0,1,0,0,0,1,0,2.0,0.0,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10320,1,2,5,4,1950,2,2,1138.0,2180,3,2,720.0,2,0,161000,0,1,1,0,0,1,0,1.0,1.0,92,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4084,1,2,6,5,1986,2,3,1277.0,1501,2,3,512.0,2,2,241500,1,1,1,0,0,0,0,3.0,0.0,22,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7943,1,2,3,4,1961,1,3,1029.0,1029,3,2,261.0,2,2,118500,1,1,0,0,0,0,0,2.0,0.0,46,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6930,1,2,4,3,1958,2,3,1062.0,1352,3,3,288.0,2,2,130000,1,1,0,0,0,0,0,1.0,1.0,48,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7200,1,2,4,7,1950,2,3,808.0,1072,2,2,379.0,2,2,130000,1,1,1,0,0,0,0,1.0,0.0,67,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16052,1,2,9,4,2006,2,3,1850.0,2698,4,4,736.0,2,2,535000,1,1,1,0,0,0,0,3.0,1.0,0,3,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7150,1,2,4,5,1962,2,3,912.0,912,3,2,252.0,2,2,123000,1,1,0,0,0,0,0,1.0,1.0,47,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5350,1,2,6,7,1965,2,3,624.0,1450,3,2,288.0,2,2,132000,0,1,0,0,0,0,1,1.0,0.0,88,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5400,1,0,4,5,1968,2,3,1073.0,1073,2,2,326.0,2,2,108480,0,1,0,0,0,0,0,1.0,0.0,85,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7441,1,2,6,4,2006,2,3,1461.0,1486,3,3,566.0,2,2,181000,1,1,0,0,0,0,0,2.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15400,1,2,4,4,1961,2,4,552.0,1774,4,2,384.0,2,2,165000,0,1,1,0,0,0,0,2.0,0.0,48,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10544,1,1,4,4,1969,2,3,864.0,1479,5,2,275.0,2,2,161000,0,1,0,0,0,0,0,2.0,0.0,41,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10936,1,2,7,4,2006,2,3,1504.0,1504,3,3,510.0,2,2,199000,1,1,0,0,0,0,0,2.0,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11316,1,2,6,4,2003,2,3,817.0,1894,4,3,510.0,2,2,214900,1,1,1,0,0,0,0,3.0,1.0,8,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8640,1,2,7,4,2006,2,3,1278.0,1278,2,3,584.0,2,2,198600,0,1,0,0,0,0,0,2.0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12090,1,2,7,4,1998,2,3,1141.0,2263,4,3,420.0,2,2,258000,1,1,1,0,0,0,0,2.0,1.0,8,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9350,1,2,5,6,1991,2,3,1302.0,1302,3,3,309.0,2,2,158000,1,1,0,0,0,0,1,2.0,1.0,43,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13001,1,2,5,4,1971,2,3,1625.0,1220,2,2,944.0,2,2,170000,1,1,1,0,0,0,0,2.0,1.0,36,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3843,1,1,7,4,2008,2,3,1596.0,1648,2,4,482.0,2,2,230000,1,1,1,0,0,0,0,3.0,1.0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5950,1,1,7,4,1989,2,3,1337.0,1337,2,3,462.0,2,2,188500,0,1,1,0,0,0,0,3.0,0.0,19,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12400,1,1,4,5,1950,2,3,901.0,1717,2,2,410.0,2,2,194000,0,1,1,0,0,0,0,1.0,1.0,66,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10425,1,2,4,4,1958,2,3,1104.0,1104,3,2,384.0,2,2,133000,0,1,0,0,0,0,0,2.0,0.0,52,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8998,1,2,6,4,2000,2,3,782.0,1652,3,3,532.0,2,2,207500,1,1,0,0,0,0,0,2.0,1.0,8,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10400,1,2,5,6,1997,2,3,932.0,2640,5,3,515.0,2,2,256900,1,1,1,0,0,0,0,2.0,1.0,42,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10134,1,2,4,5,1950,2,3,735.0,1034,2,2,240.0,2,2,109000,0,1,0,0,0,0,0,1.0,0.0,67,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7007,1,2,4,4,1979,2,0,0.0,1513,4,2,400.0,2,2,113722,0,0,0,0,0,0,0,2.0,0.0,30,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11645,1,2,7,4,2006,2,3,1498.0,1498,3,3,844.0,2,2,237000,1,1,1,0,0,0,0,2.0,0.0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8250,1,2,4,6,1963,2,3,1053.0,1053,3,3,692.0,2,2,142100,0,1,0,0,0,0,0,2.0,0.0,44,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12350,1,2,8,4,2008,2,3,2020.0,2020,3,4,896.0,2,2,404000,1,1,1,0,0,0,0,3.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9206,1,2,5,4,1985,2,3,741.0,1732,3,3,476.0,2,2,178000,1,1,1,0,0,0,0,2.0,1.0,25,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6240,1,2,7,4,2006,2,3,1324.0,1324,2,3,550.0,2,2,254000,1,1,1,0,0,0,0,3.0,0.0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9656,1,2,1,1,1970,1,2,678.0,832,2,2,780.0,1,0,12789,0,1,1,0,0,0,0,1.0,0.0,87,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
